20,230,10,,0,8,0,0,0
25,225,15,0,8.66025403784439,-0.660254037844387,25,225,15
30,220,20,0,8.66025403784439,-9.32050807568877,0,0,0
35,215,25,0,8.66025403784439,-17.9807621135332,0,0,0
40,210,30,0,8.66025403784439,-26.6410161513775,0,0,0
45,205,35,0,8.66025403784439,-35.3012701892219,0,0,0
50,200,40,0,8.66025403784439,-43.9615242270663,0,0,0
55,195,45,0,8.66025403784439,-52.6217782649107,0,0,0
60,190,50,0,8.66025403784439,-61.2820323027551,0,0,0
65,185,50,0,7.07106781186548,-68.3531001146206,0,0,0
70,180,50,0,7.07106781186548,-75.4241679264861,0,0,0
75,175,50,0,7.07106781186548,-82.4952357383515,0,0,0
80,170,50,0,7.07106781186548,-89.566303550217,0,0,0
85,165,50,0,7.07106781186548,-96.6373713620825,0,0,0
90,160,50,0,7.07106781186548,-103.708439173948,0,0,0
95,155,50,0,7.07106781186548,-110.779506985813,0,0,0
100,150,50,0,7.07106781186548,-117.850574797679,0,0,0
105,145,50,0,7.07106781186548,-124.921642609544,0,0,0
110,140,50,0,7.07106781186548,-131.99271042141,0,0,0
115,135,50,0,7.07106781186548,-139.063778233275,0,0,0
120,130,50,0,7.07106781186548,-146.134846045141,0,0,0
125,125,50,0,7.07106781186548,-153.205913857006,0,0,0
130,120,50,0,7.07106781186548,-160.276981668872,0,0,0
135,115,50,0,7.07106781186548,-167.348049480737,0,0,0
140,110,50,0,7.07106781186548,-174.419117292603,0,0,0
145,105,50,0,7.07106781186548,-181.490185104468,0,0,0
150,100,50,0,7.07106781186548,-188.561252916334,0,0,0
155,95,50,0,7.07106781186548,-195.632320728199,0,0,0
160,90,50,0,7.07106781186548,-202.703388540065,0,0,0
165,85,50,0,7.07106781186548,-209.77445635193,0,0,0
170,80,50,0,7.07106781186548,-216.845524163796,0,0,0
175,75,50,0,7.07106781186548,-223.916591975661,0,0,0
180,70,50,0,7.07106781186548,-230.987659787527,0,0,0
185,65,50,0,7.07106781186548,-238.058727599392,0,0,0
190,60,50,0,7.07106781186548,-245.129795411257,0,0,0
195,55,50,0,7.07106781186548,-252.200863223123,0,0,0
200,50,50,0,7.07106781186548,-259.271931034988,0,0,0
205,50,50,0,5,-264.271931034988,0,0,0
210,50,50,0,5,-269.271931034988,0,0,0
215,50,50,0,5,-274.271931034988,0,0,0
220,50,50,0,5,-279.271931034988,0,0,0
225,50,50,0,5,-284.271931034988,0,0,0
230,50,50,0,5,-289.271931034988,0,0,0
235,50,50,0,5,-294.271931034988,0,0,0
240,50,50,0,5,-299.271931034988,0,0,0
245,50,50,0,5,-304.271931034988,0,0,0
250,50,50,0,5,-309.271931034988,0,0,0
255,50,50,0,5,-314.271931034988,0,0,0
260,50,50,0,5,-319.271931034988,0,0,0
265,50,50,0,5,-324.271931034988,0,0,0
270,50,50,0,5,-329.271931034988,0,0,0
275,50,50,0,5,-334.271931034988,0,0,0
280,50,50,0,5,-339.271931034988,0,0,0
285,50,50,0,5,-344.271931034988,0,0,0
290,50,50,0,5,-349.271931034988,0,0,0
295,50,50,0,5,-354.271931034988,0,0,0
