55,60,660,,0,200,11,12,130
0,0,10,-250,655.076331430162,-455.076331430162,38,42,462
0,0,10,-250,0,-455.076331430162,0,0,0
0,0,10,-250,0,-455.076331430162,0,0,0
0,0,10,-250,0,-455.076331430162,0,0,0
0,0,10,-250,0,-455.076331430162,0,0,0
0,0,10,-250,0,-455.076331430162,0,0,0
0,0,10,-250,0,-455.076331430162,0,0,0
0,0,10,-250,0,-455.076331430162,0,0,0
0,0,10,-250,0,-455.076331430162,0,0,0
0,0,10,-250,0,-455.076331430162,0,0,0
0,0,10,-250,0,-455.076331430162,0,0,0
0,0,10,-250,0,-455.076331430162,0,0,0
0,0,10,-250,0,-455.076331430162,0,0,0
0,0,10,-250,0,-455.076331430162,0,0,0
0,0,10,-250,0,-455.076331430162,0,0,0
0,0,10,-250,0,-455.076331430162,0,0,0
