55,60,660
0,0,10,-250
0,0,10,-250
0,0,10,-250
0,0,10,-250
0,0,10,-250
0,0,10,-250
0,0,10,-250
0,0,10,-250
0,0,10,-250
0,0,10,-250
0,0,10,-250
0,0,10,-250
0,0,10,-250
0,0,10,-250
0,0,10,-250
0,0,10,-250
