20,230,10,,0,100,31,32,33
25,225,15,0,8.66025403784439,91.3397459621556,78,172,68
30,220,20,0,8.66025403784439,82.6794919243112,78,172,68
35,215,25,0,8.66025403784439,74.0192378864669,78,172,68
40,210,30,0,8.66025403784439,65.3589838486225,78,172,68
45,205,35,0,8.66025403784439,56.6987298107781,78,172,68
50,200,40,0,8.66025403784439,48.0384757729337,78,172,68
55,195,45,0,8.66025403784439,39.3782217350893,78,172,68
60,190,50,0,8.66025403784439,30.7179676972449,78,172,68
65,185,50,0,7.07106781186548,23.6468998853794,82,168,50
70,180,50,0,7.07106781186548,16.575832073514,82,168,50
75,175,50,0,7.07106781186548,9.50476426164849,82,168,50
80,170,50,0,7.07106781186548,2.43369644978301,82,168,50
85,165,50,0,7.07106781186548,-4.63737136208246,82,168,50
90,160,50,0,7.07106781186548,-11.7084391739479,0,0,0
95,155,50,0,7.07106781186548,-18.7795069858134,0,0,0
100,150,50,0,7.07106781186548,-25.8505747976789,0,0,0
105,145,50,0,7.07106781186548,-32.9216426095444,0,0,0
110,140,50,0,7.07106781186548,-39.9927104214098,0,0,0
115,135,50,0,7.07106781186548,-47.0637782332753,0,0,0
120,130,50,0,7.07106781186548,-54.1348460451408,0,0,0
125,125,50,0,7.07106781186548,-61.2059138570063,0,0,0
130,120,50,0,7.07106781186548,-68.2769816688717,0,0,0
135,115,50,0,7.07106781186548,-75.3480494807372,0,0,0
140,110,50,0,7.07106781186548,-82.4191172926027,0,0,0
145,105,50,0,7.07106781186548,-89.4901851044682,0,0,0
150,100,50,0,7.07106781186548,-96.5612529163336,0,0,0
155,95,50,0,7.07106781186548,-103.632320728199,0,0,0
160,90,50,0,7.07106781186548,-110.703388540065,0,0,0
165,85,50,0,7.07106781186548,-117.77445635193,0,0,0
170,80,50,0,7.07106781186548,-124.845524163796,0,0,0
175,75,50,0,7.07106781186548,-131.916591975661,0,0,0
180,70,50,0,7.07106781186548,-138.987659787526,0,0,0
185,65,50,0,7.07106781186548,-146.058727599392,0,0,0
190,60,50,0,7.07106781186548,-153.129795411257,0,0,0
195,55,50,0,7.07106781186548,-160.200863223123,0,0,0
200,50,50,0,7.07106781186548,-167.271931034988,0,0,0
205,50,50,0,5,-172.271931034988,0,0,0
210,50,50,0,5,-177.271931034988,0,0,0
215,50,50,0,5,-182.271931034988,0,0,0
220,50,50,0,5,-187.271931034988,0,0,0
225,50,50,0,5,-192.271931034988,0,0,0
230,50,50,0,5,-197.271931034988,0,0,0
235,50,50,0,5,-202.271931034988,0,0,0
240,50,50,0,5,-207.271931034988,0,0,0
245,50,50,0,5,-212.271931034988,0,0,0
250,50,50,0,5,-217.271931034988,0,0,0
255,50,50,0,5,-222.271931034988,0,0,0
260,50,50,0,5,-227.271931034988,0,0,0
265,50,50,0,5,-232.271931034988,0,0,0
270,50,50,0,5,-237.271931034988,0,0,0
275,50,50,0,5,-242.271931034988,0,0,0
280,50,50,0,5,-247.271931034988,0,0,0
285,50,50,0,5,-252.271931034988,0,0,0
290,50,50,0,5,-257.271931034988,0,0,0
295,50,50,0,5,-262.271931034988,0,0,0
