0,0,10,,0,10,31,32,33
5,5,15,0,8.66025403784439,1.33974596215561,6,6,16
10,10,20,0,8.66025403784439,-7.32050807568877,6,6,16
15,15,25,0,8.66025403784439,-15.9807621135332,0,0,0
20,20,30,0,8.66025403784439,-24.6410161513775,0,0,0
25,25,35,0,8.66025403784439,-33.3012701892219,0,0,0
30,30,40,0,8.66025403784439,-41.9615242270663,0,0,0
35,35,45,0,8.66025403784439,-50.6217782649107,0,0,0
40,40,50,0,8.66025403784439,-59.2820323027551,0,0,0
45,45,50,0,7.07106781186548,-66.3531001146206,0,0,0
50,50,50,0,7.07106781186548,-73.4241679264861,0,0,0
55,50,50,0,5,-78.4241679264861,0,0,0
60,50,50,0,5,-83.4241679264861,0,0,0
65,50,50,0,5,-88.4241679264861,0,0,0
70,50,50,0,5,-93.4241679264861,0,0,0
75,50,50,0,5,-98.4241679264861,0,0,0
80,50,50,0,5,-103.424167926486,0,0,0
85,50,50,0,5,-108.424167926486,0,0,0
90,50,50,0,5,-113.424167926486,0,0,0
95,50,50,0,5,-118.424167926486,0,0,0
100,50,50,0,5,-123.424167926486,0,0,0
105,50,50,0,5,-128.424167926486,0,0,0
110,50,50,0,5,-133.424167926486,0,0,0
115,50,50,0,5,-138.424167926486,0,0,0
120,50,50,0,5,-143.424167926486,0,0,0
125,50,50,0,5,-148.424167926486,0,0,0
130,50,50,0,5,-153.424167926486,0,0,0
135,50,50,0,5,-158.424167926486,0,0,0
140,50,50,0,5,-163.424167926486,0,0,0
145,50,50,0,5,-168.424167926486,0,0,0
150,50,50,0,5,-173.424167926486,0,0,0
155,50,50,0,5,-178.424167926486,0,0,0
160,50,50,0,5,-183.424167926486,0,0,0
165,50,50,0,5,-188.424167926486,0,0,0
170,50,50,0,5,-193.424167926486,0,0,0
175,50,50,0,5,-198.424167926486,0,0,0
180,50,50,0,5,-203.424167926486,0,0,0
185,50,50,0,5,-208.424167926486,0,0,0
190,50,50,0,5,-213.424167926486,0,0,0
195,50,50,0,5,-218.424167926486,0,0,0
200,50,50,0,5,-223.424167926486,0,0,0
205,50,50,0,5,-228.424167926486,0,0,0
210,50,50,0,5,-233.424167926486,0,0,0
215,50,50,0,5,-238.424167926486,0,0,0
220,50,50,0,5,-243.424167926486,0,0,0
225,50,50,0,5,-248.424167926486,0,0,0
230,50,50,0,5,-253.424167926486,0,0,0
235,50,50,0,5,-258.424167926486,0,0,0
240,50,50,0,5,-263.424167926486,0,0,0
245,50,50,0,5,-268.424167926486,0,0,0
250,50,50,0,5,-273.424167926486,0,0,0
255,50,50,0,5,-278.424167926486,0,0,0
260,50,50,0,5,-283.424167926486,0,0,0
265,50,50,0,5,-288.424167926486,0,0,0
270,50,50,0,5,-293.424167926486,0,0,0
275,50,50,0,5,-298.424167926486,0,0,0
280,50,50,0,5,-303.424167926486,0,0,0
285,50,50,0,5,-308.424167926486,0,0,0
290,50,50,0,5,-313.424167926486,0,0,0
295,50,50,0,5,-318.424167926486,0,0,0
