-1080,-535,0,,0,10,0,0,0
0,0,10,-250,1205.29042143377,-1195.29042143377,-1071,-531,0
0,0,10,-250,0,-1195.29042143377,0,0,0
0,0,10,-250,0,-1195.29042143377,0,0,0
0,0,10,-250,0,-1195.29042143377,0,0,0
0,0,10,-250,0,-1195.29042143377,0,0,0
0,0,10,-250,0,-1195.29042143377,0,0,0
0,0,10,-250,0,-1195.29042143377,0,0,0
0,0,10,-250,0,-1195.29042143377,0,0,0
0,0,10,-250,0,-1195.29042143377,0,0,0
0,0,10,-250,0,-1195.29042143377,0,0,0
0,0,10,-250,0,-1195.29042143377,0,0,0
0,0,10,-250,0,-1195.29042143377,0,0,0
0,0,10,-250,0,-1195.29042143377,0,0,0
0,0,10,-250,0,-1195.29042143377,0,0,0
0,0,10,-250,0,-1195.29042143377,0,0,0
0,0,10,-250,0,-1195.29042143377,0,0,0
